Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,29495,13,-1,20.2674,-13.2043,-1.48711,15.3033,0.98467,-3.02944,-13,1,11.8619,-7.27837,-4.92527,7.96618,0.813661,-2.54668,11,-1,36.3612,29.8909,19.8997,5.71644,0.158527,0.587363,-11,1,34.7937,-31.1645,-13.8764,6.84303,0.19927,-2.72268
1,102661,13,-1,53.624,4.91675,45.3682,28.1616,0.58345,1.46284,-13,1,85.4098,4.78335,-37.006,76.8277,1.4697,-1.44225,11,-1,11.4601,-7.05694,-7.24377,5.39086,0.510586,-2.34313,-11,1,3.05984,1.98417,-0.854794,2.1668,0.883444,-0.406778
1,63942,13,-1,24.8859,-2.43461,24.7565,-0.694734,-0.0279243,1.66882,-13,1,35.6579,10.7653,-15.5955,-30.2053,-1.24576,-0.966623,11,-1,28.7883,-6.44624,-18.2382,-21.3209,-0.951826,-1.91054,-11,1,31.857,6.56182,10.2011,-29.4576,-1.6204,0.999182
1,57724,-13,1,39.6241,-14.5759,-33.3405,15.6846,0.418702,-1.98294,13,-1,129.064,23.6097,22.9646,124.791,2.04219,0.771548,11,-1,27.9839,-11.094,-2.10931,-25.6041,-1.55717,-2.9537,-11,1,20.8377,-4.94656,-5.13437,-19.5801,-1.73503,-2.33757
1,26641,13,-1,136.666,24.1103,124.437,-51.1057,-0.393002,1.37941,-13,1,51.4893,23.7586,9.33847,-44.7153,-1.3267,0.374506,-11,1,108.063,-53.2156,-49.1994,-80.1571,-0.954385,-2.39539,11,-1,44.8844,-32.57,-17.2496,25.6174,0.648623,-2.65453
1,166613,-13,1,207.705,-10.4417,-51.4634,200.957,2.05185,-1.77098,13,-1,89.8345,39.3612,18.1001,78.6976,1.35843,0.431012,11,-1,66.4301,-51.1717,40.6382,11.956,0.181961,2.47043,-11,1,34.7501,18.6454,-11.2555,27.0783,1.0434,-0.543106
1,107616,13,-1,12.682,-8.02963,1.91171,9.62764,0.994292,2.90786,-13,1,18.2534,-2.01006,-4.52463,-17.5688,-1.97897,-1.98886,11,-1,126.532,-18.6097,-30.8204,-121.301,-1.92915,-2.11401,-11,1,24.3303,-5.02554,-5.40095,-23.1848,-1.86262,-2.3202
1,154040,13,-1,6.72494,5.0193,-4.30109,1.23324,0.185505,-0.708492,-13,1,9.41747,-3.42298,5.35454,6.94908,0.945938,2.13959,11,-1,4.18175,-2.06428,-3.50385,-0.974092,-0.237295,-2.1032,-11,1,5.87963,0.528724,3.70389,4.5356,1.0238,1.42901
1,191328,-13,1,35.3581,7.614,0.416932,-34.5259,-2.21535,0.054704,13,-1,12.9441,3.98673,-2.96365,-11.9525,-1.61177,-0.63925,-11,1,36.0615,-33.4417,13.4938,0.0709784,0.00196826,2.75807,11,-1,43.0617,13.8267,0.460826,-40.779,-1.80176,0.0333164
1,182155,13,-1,13.7919,4.11417,6.29198,-11.5625,-1.21568,0.991702,-13,1,5.74042,4.0492,2.8376,-2.91433,-0.559723,0.61125,11,-1,205.517,-24.7178,-39.0498,-200.253,-2.17247,-2.13511,-11,1,89.1483,22.1721,21.8778,-83.5295,-1.71266,0.778716
1,11769,13,-1,10.9533,-1.46488,10.2263,-3.63885,-0.345332,1.71307,-13,1,4.6145,-0.12378,3.45963,3.04927,0.794544,1.60656,-11,1,40.7598,-3.22304,9.91405,-39.4042,-2.03989,1.88512,11,-1,19.7592,-2.52045,-6.91313,-18.338,-1.64432,-1.92041
1,85150,13,-1,38.0437,6.60129,-19.299,32.1137,1.23537,-1.24122,-13,1,52.6523,3.26847,-12.232,51.1073,2.10354,-1.30969,11,-1,34.0567,-23.7936,17.14,17.3189,0.560747,2.51733,-11,1,24.7316,18.1481,-7.26748,15.1488,0.712955,-0.380899
